,period_d,rp_re,insol_eflux,eq_temp,teff_k,logg_cgs,rstar_rsun,ra_deg,dec_deg,mission,label,star_key
235,16.4793229,1.53,19.62,537.0,4908.0,4.618,0.716,296.72305,49.106659,KEPLER,,296.72305_49.10666
236,2.10081629,1.65,852.78,1378.0,5815.0,4.5,0.918,291.87799,41.769581,KEPLER,,291.87799_41.76958
237,3.67936863,0.92,361.27,1112.0,5676.0,4.474,0.848,298.35361,41.820068,KEPLER,,298.35361_41.82007
238,7.4464635,0.77,141.12,879.0,5676.0,4.474,0.848,298.35361,41.820068,KEPLER,,298.35361_41.82007
239,2.252976718,1.19,94.26,795.0,4039.0,4.708,0.559,291.23148,47.033932,KEPLER,,291.23148_47.03393
240,16.6146221,1.49,31.48,604.0,5295.0,4.548,0.8,284.35434,42.388371,KEPLER,,284.35434_42.38837
241,5.83892993,1.19,114.94,835.0,5279.0,4.588,0.769,283.39825,46.689789,KEPLER,,283.39825_46.68979
242,3.09756897,1.75,2380.18,1782.0,6329.0,4.026,1.885,285.07767,46.419601,KEPLER,,285.07767_46.4196
243,205.385912,2.11,0.38,200.0,4400.0,4.659,0.624,290.25385,48.360821,KEPLER,,290.25385_48.36082
244,1.23935745,1.5,1488.51,1583.0,5370.0,4.411,0.966,293.56635,42.13258,KEPLER,,293.56635_42.13258
245,1.407020118,1.12,782.45,1350.0,5022.0,4.485,0.849,290.43323,51.626041,KEPLER,,290.43323_51.62604
246,24.4359956,2.31,48.81,674.0,6197.0,4.449,1.035,290.54007,41.09304,KEPLER,,290.54007_41.09304
247,17.57704569,27.21,48.33,673.0,5653.0,4.442,0.901,285.09872,41.775921,KEPLER,,285.09872_41.77592
248,1.400755743,1.3,1659.74,1628.0,5487.0,4.333,1.072,287.19247,39.626148,KEPLER,,287.19247_39.62615
249,1.28132831,4.52,5673.71,2215.0,5918.0,3.978,1.596,295.10114,40.986679,KEPLER,,295.10114_40.98668
250,119.0833042,22.19,0.78,240.0,4412.0,4.662,0.623,295.67798,51.257839,KEPLER,,295.67798_51.25784
251,27.8813154,1.54,50.86,681.0,6434.0,4.414,1.055,299.6611,44.112381,KEPLER,,299.6611_44.11238
252,7.50790041,1.77,396.33,1138.0,6408.0,4.309,1.337,297.74728,48.694309,KEPLER,,297.74728_48.69431
253,110.3783828,3.02,11.82,473.0,6342.0,4.242,1.359,285.72879,38.506973,KEPLER,,285.72879_38.50697
254,4.28886792,0.57,187.43,944.0,5374.0,4.555,0.721,288.83136,47.551991,KEPLER,,288.83136_47.55199
255,24.5752524,1.64,2.35,316.0,3678.0,4.755,0.512,287.94861,42.156139,KEPLER,,287.94861_42.15614
256,10.1747037,1.04,222.53,985.0,5866.0,4.191,1.339,285.87579,41.332432,KEPLER,,285.87579_41.33243
257,2.17291055,0.93,1220.49,1507.0,6164.0,4.446,1.045,294.86319,40.007511,KEPLER,,294.86319_40.00751
258,7.35101287,1.42,303.08,1064.0,5951.0,4.283,1.262,294.33646,44.918289,KEPLER,,294.33646_44.91829
259,6.57159435,1.26,507.81,1211.0,6042.0,4.139,1.432,295.43967,44.039162,KEPLER,,295.43967_44.03916
260,0.868122253,1.65,4163.14,2047.0,6116.0,4.44,1.084,293.68356,47.833141,KEPLER,,293.68356_47.83314
261,13.84301228,1.98,56.45,699.0,5745.0,4.559,0.837,296.26456,39.40596,KEPLER,,296.26456_39.40596
262,5.1952021,1.37,115.35,836.0,5044.0,4.551,0.738,292.37903,39.435841,KEPLER,,292.37903_39.43584
263,31.6084371,1.89,38.1,634.0,6341.0,4.446,1.033,290.9288,47.887249,KEPLER,,290.9288_47.88725
264,16.1558656,2.04,10.1,455.0,4504.0,4.713,0.53,297.27222,43.098721,KEPLER,,297.27222_43.09872
265,3.375716723,2.34,1111.66,1472.0,6310.0,4.273,1.282,290.48007,38.136688,KEPLER,,290.48007_38.13669
266,75.8580035,2.72,1.47,281.0,4474.0,4.67,0.614,297.59085,40.81496,KEPLER,,297.59085_40.81496
267,10.16435076,1.99,879.94,1389.0,6133.0,3.718,2.71,286.58014,45.163822,KEPLER,,286.58014_45.16382
268,237.787237,9.91,3.73,354.0,5185.0,3.936,1.853,294.75769,46.83112,KEPLER,,294.75769_46.83112
269,0.698461304,14.81,168689.02,5173.0,4676.0,2.577,12.558,295.34222,48.856152,KEPLER,,295.34222_48.85615
270,110.7556272,29.64,42.53,651.0,6525.0,3.772,2.668,297.84125,42.118252,KEPLER,,297.84125_42.11825
271,14.4079035,23.4,35.81,624.0,5440.0,4.617,0.728,299.7915,44.281231,KEPLER,,299.7915_44.28123
272,7.0956395,1.2,225.73,989.0,5480.0,4.26,1.174,290.57672,39.95689,KEPLER,,290.57672_39.95689
273,79.2450351,3.33,6.33,404.0,5648.0,4.464,0.917,287.84833,39.358429,KEPLER,,287.84833_39.35843
274,126.4451275,4.49,2.51,321.0,5613.0,4.581,0.795,294.53934,43.60778,KEPLER,,294.53934_43.60778
275,5.77207177,1.54,165.58,915.0,5591.0,4.559,0.86,295.84747,40.006721,KEPLER,,295.84747_40.00672
276,46.151253,2.08,7.59,423.0,5204.0,4.525,0.769,294.8418,39.91888,KEPLER,,294.8418_39.91888
277,165.3447044,6.98,1.93,301.0,5594.0,4.52,0.812,288.17789,47.36668,KEPLER,,288.17789_47.36668
278,97.4463194,3.05,1.52,283.0,4735.0,4.627,0.686,289.10992,39.68539,KEPLER,,289.10992_39.68539
279,174.636181,11.12,12.65,481.0,5974.0,3.859,2.232,295.66913,38.795841,KEPLER,,295.66913_38.79584
280,1.791877025,1.48,5787.99,2223.0,6002.0,3.841,2.139,298.21527,45.406891,KEPLER,,298.21527_45.40689
281,145.881936,1.8,7.63,424.0,6052.0,4.183,1.424,297.94476,42.191879,KEPLER,,297.94476_42.19188
282,2.50343279,20.23,408.12,1147.0,5174.0,4.483,0.84,294.54373,40.313862,KEPLER,,294.54373_40.31386
283,96.4562198,9.1,65.96,727.0,7029.0,3.806,2.704,284.41592,48.65802,KEPLER,,284.41592_48.65802
284,44.5643831,5.8,184.67,940.0,7029.0,3.806,2.704,284.41592,48.65802,KEPLER,,284.41592_48.65802
285,253.374581,19.25,22.41,555.0,5177.0,3.216,5.949,296.7236,44.853142,KEPLER,,296.7236_44.85314
286,21.1181653,2.89,359.11,1110.0,6461.0,3.779,2.566,281.69159,42.397549,KEPLER,,281.69159_42.39755
287,5.06092282,0.98,234.93,998.0,5637.0,4.492,0.911,289.91742,40.828606,KEPLER,,289.91742_40.82861
288,0.910020582,1.12,380.16,1127.0,4297.0,4.725,0.533,297.00354,44.775089,KEPLER,,297.00354_44.77509
289,1.07808492,1.01,951.61,1417.0,4906.0,4.511,0.814,287.72565,48.651379,KEPLER,,287.72565_48.65138
290,11.1916199,1.47,88.34,782.0,5646.0,4.464,0.956,283.33533,47.208832,KEPLER,,283.33533_47.20883
291,174.731515,3.0,1.6,287.0,5201.0,4.447,0.897,297.88464,48.00145,KEPLER,,297.88464_48.00145
292,0.858546796,0.88,1846.35,1671.0,5269.0,4.491,0.864,286.14804,43.369202,KEPLER,,286.14804_43.3692
293,5.518195,0.46,208.54,969.0,5767.0,4.538,0.881,287.08997,41.373878,KEPLER,,287.08997_41.37388
294,75.1122132,23.23,86.18,777.0,6201.0,3.616,3.354,291.66418,38.619255,KEPLER,,291.66418_38.61926
295,3.76562031,19.39,326.2,1084.0,5743.0,4.553,0.853,294.96811,49.556511,KEPLER,,294.96811_49.55651
296,2.46288834,0.67,883.43,1391.0,5893.0,4.395,0.967,296.85925,50.560162,KEPLER,,296.85925_50.56016
297,10.9192653,1.9,355.29,1107.0,5745.0,3.939,1.972,294.54041,44.190979,KEPLER,,294.54041_44.19098
298,4.21223579,1.04,146.4,887.0,5116.0,4.591,0.7,296.28064,50.755669,KEPLER,,296.28064_50.75567
299,1.951082219,10.35,3822.26,2005.0,5302.0,3.768,2.426,296.51059,42.54744,KEPLER,,296.51059_42.54744
300,23.1375919,1.83,115.86,837.0,6078.0,4.094,1.683,292.05676,37.776192,KEPLER,,292.05676_37.77619
301,18.9763286,2.24,39.11,638.0,5300.0,4.385,0.986,298.75836,41.159882,KEPLER,,298.75836_41.15988
302,6.34724702,1.35,168.14,919.0,5300.0,4.385,0.986,298.75836,41.159882,KEPLER,,298.75836_41.15988
303,10.76800074,0.92,144.85,885.0,5874.0,4.338,1.096,298.57687,44.621609,KEPLER,,298.57687_44.62161
304,4.32848303,0.66,488.23,1199.0,5874.0,4.338,1.096,298.57687,44.621609,KEPLER,,298.57687_44.62161
305,46.15119482,10.02,57.8,703.0,5877.0,3.927,1.963,290.11752,44.87294,KEPLER,,290.11752_44.87294
306,4.780327581,7.14,1020.05,1441.0,5937.0,4.012,1.787,289.73972,44.647419,KEPLER,,289.73972_44.64742
307,7.64809462,1.19,117.65,840.0,5641.0,4.554,0.85,292.22739,42.451969,KEPLER,,292.22739_42.45197
308,31.0209175,1.66,1.7,291.0,3720.0,4.764,0.48,286.98013,38.165218,KEPLER,,286.98013_38.16522
309,2.118893997,1.41,541.53,1230.0,5504.0,4.583,0.796,288.21072,42.556808,KEPLER,,288.21072_42.55681
310,7.49133777,1.01,656.15,1291.0,6177.0,3.993,1.71,294.71677,45.781269,KEPLER,,294.71677_45.78127
311,5.4654174,1.23,174.08,927.0,5612.0,4.566,0.829,287.60223,42.075741,KEPLER,,287.60223_42.07574
312,6.06664931,0.87,165.66,915.0,5569.0,4.521,0.892,292.1218,41.927029,KEPLER,,292.1218_41.92703
313,2.184437698,0.94,18.41,529.0,3421.0,5.014,0.25,296.58719,40.722988,KEPLER,,296.58719_40.72299
314,15.2311195,1.94,96.84,800.0,5836.0,4.316,1.186,301.04813,44.037689,KEPLER,,301.04813_44.03769
315,4.8099878,1.59,317.8,1077.0,5988.0,4.507,0.934,289.56802,41.771561,KEPLER,,289.56802_41.77156
316,5.08288076,1.15,462.96,1183.0,6217.0,4.375,1.083,295.46259,39.16848,KEPLER,,295.46259_39.16848
317,31.0259489,1.91,29.67,595.0,6075.0,4.486,0.969,294.16644,44.886311,KEPLER,,294.16644_44.88631
318,3.08942807,1.07,808.76,1361.0,6137.0,4.418,1.103,293.43079,46.692089,KEPLER,,293.43079_46.69209
319,21.2360024,2.62,285.21,1048.0,6035.0,3.745,2.559,292.47977,43.227024,KEPLER,,292.47977_43.22702
320,14.591504451,36.85,140.82,879.0,5940.0,4.199,1.312,288.75781,39.350571,KEPLER,,288.75781_39.35057
321,1.242639742,1.02,1159.26,1487.0,5520.0,4.572,0.818,298.44647,40.624882,KEPLER,,298.44647_40.62488
322,0.536650319,1.35,24688.55,3195.0,6020.0,3.922,2.0,297.32971,46.136089,KEPLER,,297.32971_46.13609
323,6.09595681,1.26,593.42,1259.0,6313.0,4.228,1.467,297.39371,39.829041,KEPLER,,297.39371_39.82904
324,13.2511214,1.98,123.32,850.0,5850.0,4.297,1.217,290.73447,45.297791,KEPLER,,290.73447_45.29779
325,11.682369,1.45,97.62,802.0,6089.0,4.527,0.889,295.19968,46.832321,KEPLER,,295.19968_46.83232
326,10.12956201,0.78,69.43,736.0,5383.0,4.528,0.842,295.09027,45.081181,KEPLER,,295.09027_45.08118
327,21.61313362,1.94,15.14,503.0,5267.0,4.681,0.632,290.22067,41.868721,KEPLER,,290.22067_41.86872
328,27.9430245,2.21,62.74,718.0,6468.0,4.363,1.25,292.80722,38.884232,KEPLER,,292.80722_38.88423
329,0.977311489,1.06,737.36,1331.0,4805.0,4.633,0.688,290.61798,37.289089,KEPLER,,290.61798_37.28909
330,0.896382269,1.0,2524.81,1810.0,5837.0,4.502,0.843,298.53967,40.183659,KEPLER,,298.53967_40.18366
331,11.45541896,1.12,213.86,975.0,6231.0,4.276,1.356,299.707,43.622601,KEPLER,,299.707_43.6226
332,44.433726,1.85,19.73,538.0,5596.0,4.298,1.145,296.19614,45.634331,KEPLER,,296.19614_45.63433
333,3.91679553,0.85,123.73,851.0,4889.0,4.637,0.686,290.26028,38.354988,KEPLER,,290.26028_38.35499
334,43.1024434,1.88,19.96,539.0,5741.0,4.365,1.097,297.03922,39.785259,KEPLER,,297.03922_39.78526
335,31.4452709,4.55,63.78,721.0,6172.0,4.198,1.471,297.47711,39.877239,KEPLER,,297.47711_39.87724
336,8.85686712,1.88,61.54,714.0,5017.0,4.516,0.797,292.4404,43.209431,KEPLER,,292.4404_43.20943
337,12.99065074,2.02,92.12,790.0,5787.0,4.402,1.027,287.86142,49.264462,KEPLER,,287.86142_49.26446
338,82.6595174,2.03,0.7,233.0,3952.0,4.716,0.553,296.73724,44.50148,KEPLER,,296.73724_44.50148
339,24.3367026,1.95,18.07,526.0,5141.0,4.505,0.806,286.76147,38.34351,KEPLER,,286.76147_38.34351
340,7.40985182,1.18,105.91,818.0,5462.0,4.56,0.836,285.7485,44.632462,KEPLER,,285.7485_44.63246
341,15.5943758,1.08,97.35,801.0,6249.0,4.428,1.076,286.97128,44.708302,KEPLER,,286.97128_44.7083
342,75.731195,3.47,0.74,237.0,3891.0,4.718,0.564,283.33606,47.174541,KEPLER,,283.33606_47.17454
343,152.1060435,11.58,10.36,458.0,6200.0,4.072,1.64,295.21268,49.56218,KEPLER,,295.21268_49.56218
344,7.25101997,0.91,100.18,807.0,5382.0,4.571,0.827,290.34851,50.902851,KEPLER,,290.34851_50.90285
345,57.3840375,1.62,5.85,397.0,5250.0,4.541,0.79,290.49426,52.055519,KEPLER,,290.49426_52.05552
346,2.5738437,0.57,384.24,1129.0,5115.0,4.477,0.854,286.81937,46.91169,KEPLER,,286.81937_46.91169
347,10.18318233,0.79,133.56,867.0,5843.0,4.421,1.084,287.97885,42.679359,KEPLER,,287.97885_42.67936
348,6.2321233,0.61,256.72,1021.0,5843.0,4.421,1.084,287.97885,42.679359,KEPLER,,287.97885_42.67936
349,8.2942929,0.65,175.39,928.0,5843.0,4.421,1.084,287.97885,42.679359,KEPLER,,287.97885_42.67936
350,12.82993461,3.31,68.41,734.0,5862.0,4.555,0.844,301.14789,44.104542,KEPLER,,301.14789_44.10454
351,809.0141881,14.38,0.51,216.0,6230.0,4.397,1.047,290.38983,45.665329,KEPLER,,290.38983_45.66533
352,2.47240869,0.36,145.69,887.0,4729.0,4.726,0.525,288.45605,45.80212,KEPLER,,288.45605_45.80212
353,11.53029332,3.98,137.08,873.0,5770.0,4.289,1.152,300.90778,45.45787,KEPLER,,300.90778_45.45787
354,7.9069765,1.13,230.28,994.0,6347.0,4.464,0.996,290.88831,51.248169,KEPLER,,290.88831_51.24817
355,13.9509565,0.75,122.88,849.0,5888.0,4.275,1.227,287.37125,39.603569,KEPLER,,287.37125_39.60357
356,16.30141333,3.84,99.08,805.0,6072.0,4.328,1.138,294.02298,46.99955,KEPLER,,294.02298_46.99955
357,3.687469832,5.78,53.6,690.0,4004.0,4.659,0.606,287.69119,47.546902,KEPLER,,287.69119_47.5469
358,84.799829,1.16,13.79,491.0,5619.0,4.07,1.406,286.39584,43.075821,KEPLER,,286.39584_43.07582
359,9.340538,0.84,18.69,530.0,4200.0,4.664,0.607,285.48505,48.054321,KEPLER,,285.48505_48.05432
360,11.505879,0.99,236.35,1000.0,6336.0,4.266,1.403,298.81638,43.998039,KEPLER,,298.81638_43.99804
361,934.09418462,7.89,0.23,177.0,5937.0,4.559,0.832,289.78052,49.89653,KEPLER,,289.78052_49.89653
362,199.83920527,21.48,1.36,276.0,5457.0,4.548,0.869,286.65689,50.021568,KEPLER,,286.65689_50.02157
363,15.84132627,16.84,25.77,575.0,5119.0,4.575,0.702,296.61859,50.022011,KEPLER,,296.61859_50.02201
364,20.605501,0.85,99.53,806.0,6099.0,4.193,1.308,285.47659,41.632717,KEPLER,,285.47659_41.63272
365,9.5539134,0.68,247.86,1012.0,6175.0,4.299,1.307,281.83533,44.155918,KEPLER,,281.83533_44.15592
366,6.77067637,1.9,1193.45,1499.0,6337.0,3.893,2.335,285.92322,42.54985,KEPLER,,285.92322_42.54985
367,0.589376952,0.93,5161.1,2162.0,5714.0,4.428,1.015,295.81616,51.121738,KEPLER,,295.81616_51.12174
368,1.74610057,1.24,1924.75,1689.0,4854.0,3.939,1.749,281.45718,46.746471,KEPLER,,281.45718_46.74647
369,24.7962801,2.7,45.92,664.0,5770.0,4.333,1.141,298.47321,40.075871,KEPLER,,298.47321_40.07587
370,6.93650854,1.51,687.21,1305.0,6615.0,4.173,1.574,294.89734,40.798168,KEPLER,,294.89734_40.79817
371,18.3848331,1.15,27.99,587.0,5083.0,4.468,0.872,289.19263,44.149319,KEPLER,,289.19263_44.14932
372,2.2165905,0.48,515.27,1215.0,5397.0,4.543,0.831,292.38855,42.233261,KEPLER,,292.38855_42.23326
373,3.65849707,14.61,1486.35,1583.0,5857.0,3.972,1.822,290.35114,40.687,KEPLER,,290.35114_40.687
374,2.433703498,1.66,362.64,1112.0,5251.0,4.592,0.778,286.00674,38.009541,KEPLER,,286.00674_38.00954
375,7.9788198,0.99,174.85,927.0,5553.0,4.33,1.098,290.20163,48.185822,KEPLER,,290.20163_48.18582
376,10.52286678,23.26,243.72,1008.0,5548.0,4.038,1.614,296.18344,47.358761,KEPLER,,296.18344_47.35876
377,53.71798494,155.12,1363.11,1550.0,4959.0,2.332,21.449,282.88269,43.191952,KEPLER,,282.88269_43.19195
378,105.8817667,10.16,29.64,595.0,5903.0,3.757,2.499,291.49722,42.728481,KEPLER,,291.49722_42.72848
379,4.57797412,0.96,259.36,1024.0,5795.0,4.554,0.848,297.39319,47.164631,KEPLER,,297.39319_47.16463
380,3.01609637,0.96,94.1,795.0,4245.0,4.641,0.637,300.24222,44.141399,KEPLER,,300.24222_44.1414
381,21.9424316,1.23,95.46,797.0,6052.0,4.183,1.424,297.94476,42.191879,KEPLER,,297.94476_42.19188
382,330.025002,5.92,12.36,478.0,6126.0,3.578,3.466,291.86801,37.269878,KEPLER,,291.86801_37.26988
383,9.391039263,11.73,308.13,1068.0,5944.0,4.132,1.498,286.15198,45.332561,KEPLER,,286.15198_45.33256
384,77.4794704,10.33,86.59,778.0,6711.0,3.73,2.909,293.54199,46.82214,KEPLER,,293.54199_46.82214
385,11.1438086,0.75,159.1,906.0,6095.0,4.349,1.11,296.8432,43.697441,KEPLER,,296.8432_43.69744
386,32.526674,1.26,17.91,525.0,5668.0,4.545,0.868,298.28214,44.27206,KEPLER,,298.28214_44.27206
387,10.32906563,6.17,160.44,908.0,6228.0,4.441,1.049,288.63785,46.421471,KEPLER,,288.63785_46.42147
388,166.7876551,7.03,2.93,334.0,5663.0,4.377,1.031,293.30606,41.606369,KEPLER,,293.30606_41.60637
389,49.537365,1.48,18.87,532.0,6118.0,4.416,1.023,290.90042,48.74614,KEPLER,,290.90042_48.74614
390,24.0721647,1.1,6.08,400.0,4352.0,4.671,0.613,284.26859,44.19754,KEPLER,,284.26859_44.19754
391,19.193103549,12.23,43.77,656.0,5883.0,4.53,0.892,296.24954,42.33548,KEPLER,,296.24954_42.33548
392,80.881757,2.27,26.91,581.0,5934.0,3.945,1.885,294.36734,38.846889,KEPLER,,294.36734_38.84689
393,9.250572762,96.08,3530.57,1966.0,8133.0,3.715,3.294,300.53757,46.10434,KEPLER,,300.53757_46.10434
394,7.189379172,11.94,261.94,1026.0,6214.0,4.442,1.076,296.6423,47.230331,KEPLER,,296.6423_47.23033
395,1.8134378,0.69,423.67,1158.0,5094.0,4.618,0.7,290.71725,37.64901,KEPLER,,290.71725_37.64901
396,562.1725914,10.9,0.8,241.0,5589.0,4.229,1.289,295.198,43.269508,KEPLER,,295.198_43.26951
397,278.1243979,5.86,1.57,286.0,5799.0,4.408,1.05,297.82431,43.258381,KEPLER,,297.82431_43.25838
398,4.034914368,6.95,1052.15,1452.0,5548.0,3.964,1.793,281.29028,43.413342,KEPLER,,281.29028_43.41334
399,52.513548727,12.43,11.73,472.0,5589.0,4.421,0.98,296.84076,43.647121,KEPLER,,296.84076_43.64712
400,4.17838675,3.13,988.44,1430.0,5746.0,4.039,1.687,297.11713,43.71143,KEPLER,,297.11713_43.71143
401,16.2982201,0.78,5.38,388.0,3905.0,4.736,0.521,291.4549,37.67712,KEPLER,,291.4549_37.67712
402,2190.7010353,3.12,0.03,109.0,4965.0,4.555,0.736,295.43433,44.53112,KEPLER,,295.43433_44.53112
403,3.29534567,1.23,397.37,1139.0,5550.0,4.5,0.954,288.32791,47.381592,KEPLER,,288.32791_47.38159
404,6.0799457,0.86,348.11,1101.0,6008.0,4.35,1.168,289.50067,51.68573,KEPLER,,289.50067_51.68573
405,70.2780911,2.54,8.38,434.0,5955.0,4.52,0.91,291.1973,47.3078,KEPLER,,291.1973_47.3078
406,9.9664004,16.89,1466.1,1578.0,6638.0,3.664,3.079,291.17792,39.19949,KEPLER,,291.17792_39.19949
407,14.85185526,2.73,10.3,457.0,4129.0,4.636,0.652,299.29947,40.235069,KEPLER,,299.29947_40.23507
408,56.391062,3.58,2.18,310.0,4406.0,4.643,0.628,282.37042,48.259289,KEPLER,,282.37042_48.25929
409,22.34213536,5.19,18.14,526.0,5237.0,4.568,0.707,296.69336,47.392151,KEPLER,,296.69336_47.39215
410,10.47490332,15.45,1427.2,1567.0,6526.0,3.616,3.232,282.72067,40.899181,KEPLER,,282.72067_40.89918
411,61.858947,2.47,56.48,699.0,5529.0,3.685,2.817,292.13428,46.202419,KEPLER,,292.13428_46.20242
412,3.07365139,0.79,515.92,1215.0,6068.0,4.565,0.831,295.6709,47.830399,KEPLER,,295.6709_47.8304
413,275.07365,1.86,2.0,303.0,5604.0,4.226,1.187,291.03369,36.771042,KEPLER,,291.03369_36.77104
414,4.50158249,0.73,49.21,676.0,4339.0,4.711,0.553,284.56689,49.01255,KEPLER,,284.56689_49.01255
415,5.06546874,0.62,29.01,592.0,3939.0,4.705,0.557,290.92731,39.91415,KEPLER,,290.92731_39.91415
416,5.89399142,11.16,185.03,940.0,5713.0,4.541,0.893,289.80908,40.615841,KEPLER,,289.80908_40.61584
417,7.6720844,0.72,138.74,875.0,5972.0,4.57,0.807,290.44476,48.462891,KEPLER,,290.44476_48.46289
418,3.251659087,9.83,865.87,1384.0,6367.0,4.419,1.087,298.29404,41.6838,KEPLER,,298.29404_41.6838
419,66.47762,1.83,5.34,388.0,5515.0,4.592,0.775,295.36145,45.914841,KEPLER,,295.36145_45.91484
420,26.89316101,6.78,33.54,614.0,6096.0,4.511,0.908,297.49216,46.694519,KEPLER,,297.49216_46.69452
421,0.702739679,0.73,2292.96,1765.0,5269.0,4.508,0.836,286.89841,37.93745,KEPLER,,286.89841_37.93745
422,17.761998411,14.25,19.78,538.0,5088.0,4.612,0.669,287.46097,50.975071,KEPLER,,287.46097_50.97507
423,155.042265,26.44,16.15,511.0,4994.0,3.509,3.322,295.88028,51.26379,KEPLER,,295.88028_51.26379
424,25.0032023,1.47,116.27,837.0,6148.0,4.055,1.685,286.70145,38.042191,KEPLER,,286.70145_38.04219
425,80.84069,15.11,14.83,500.0,5511.0,4.069,1.597,290.22925,37.840961,KEPLER,,290.22925_37.84096
426,60.458443,1.59,16.14,511.0,5865.0,4.297,1.181,291.78079,37.811508,KEPLER,,291.78079_37.81151
427,8.0292018,0.99,276.27,1040.0,6063.0,4.29,1.191,295.19339,39.539669,KEPLER,,295.19339_39.53967
428,2.41750021,1.19,1221.36,1507.0,5575.0,4.189,1.308,281.82318,42.811169,KEPLER,,281.82318_42.81117
429,4.03357434,1.23,616.04,1270.0,5575.0,4.189,1.308,281.82318,42.811169,KEPLER,,281.82318_42.81117
430,7.66462913,1.6,353.31,1106.0,5640.0,4.087,1.515,294.13791,42.370499,KEPLER,,294.13791_42.3705
431,0.487656278,0.99,6647.8,2299.0,5957.0,4.506,0.937,290.33719,38.205009,KEPLER,,290.33719_38.20501
432,3.25424652,0.96,521.81,1220.0,5692.0,4.421,1.004,287.75903,38.281551,KEPLER,,287.75903_38.28155
433,11.9294568,1.05,95.42,797.0,5975.0,4.48,0.9,294.13791,42.370499,KEPLER,,294.13791_42.3705
434,9.54699216,1.71,232.24,996.0,6274.0,4.357,1.232,296.9621,48.25639,KEPLER,,296.9621_48.25639
435,14.708641,1.82,130.5,862.0,6274.0,4.357,1.232,296.9621,48.25639,KEPLER,,296.9621_48.25639
436,13.6032081,0.75,5.85,397.0,3780.0,4.746,0.511,287.85812,42.542629,KEPLER,,287.85812_42.54263
437,7.23531329,1.53,501.36,1207.0,6422.0,4.219,1.421,294.03436,50.371651,KEPLER,,294.03436_50.37165
438,64.1862264,8.0,116.97,839.0,6951.0,3.766,2.758,291.38602,42.709129,KEPLER,,291.38602_42.70913
439,4.93211932,1.02,837.01,1372.0,6422.0,4.219,1.421,294.03436,50.371651,KEPLER,,294.03436_50.37165
440,4.85819429,2.04,1904.91,1685.0,6109.0,3.78,2.326,283.12854,43.45686,KEPLER,,283.12854_43.45686
441,3.39904814,0.81,477.15,1191.0,5766.0,4.444,0.929,289.84286,38.237049,KEPLER,,289.84286_38.23705
442,1.183505016,0.8,658.87,1293.0,4832.0,4.592,0.746,290.6864,38.355598,KEPLER,,290.6864_38.3556
443,15.9042402,3.79,131.11,863.0,5583.0,4.077,1.53,293.20377,43.057011,KEPLER,,293.20377_43.05701
444,4.16288745,1.32,80.23,763.0,4478.0,4.615,0.651,284.10779,44.245811,KEPLER,,284.10779_44.24581
445,4.44902309,0.55,56.19,699.0,4353.0,4.681,0.603,285.69,40.99453,KEPLER,,285.69_40.99453
446,1.121733366,2.39,7641.15,2384.0,5023.0,3.682,2.571,287.50375,44.167259,KEPLER,,287.50375_44.16726
447,3.79437277,1.36,865.53,1383.0,5455.0,4.025,1.507,290.32401,38.111111,KEPLER,,290.32401_38.11111
448,363.41165,3.14,1.12,263.0,6025.0,4.472,0.999,293.53253,43.406151,KEPLER,,293.53253_43.40615
449,215.956008,3.36,4.03,361.0,6163.0,4.27,1.313,300.94568,44.164688,KEPLER,,300.94568_44.16469
450,2.00870696,0.55,542.87,1232.0,5341.0,4.526,0.759,294.3035,38.203011,KEPLER,,294.3035_38.20301
451,0.655939788,1.48,7986.43,2411.0,4968.0,3.924,1.755,297.08301,43.679951,KEPLER,,297.08301_43.67995
452,110.461746,1.93,7.34,420.0,6321.0,4.434,1.058,287.03952,46.481701,KEPLER,,287.03952_46.4817
453,44.6226725,1.73,33.39,613.0,6198.0,4.252,1.239,296.3566,41.455391,KEPLER,,296.3566_41.45539
454,80.769893,1.87,12.07,475.0,4965.0,3.961,1.708,292.13876,38.94154,KEPLER,,292.13876_38.94154
455,225.26213,2.36,2.77,329.0,5799.0,4.276,1.191,290.83389,45.43565,KEPLER,,290.83389_45.43565
456,2.31482311,0.69,554.4,1237.0,5240.0,4.428,0.923,295.52948,50.370399,KEPLER,,295.52948_50.3704
457,10.778313,1.25,306.18,1067.0,6726.0,4.262,1.258,295.96259,42.200256,KEPLER,,295.96259_42.20026
458,4.32710895,26.6,900.23,1397.0,5776.0,4.018,1.455,291.50122,47.74773,KEPLER,,291.50122_47.74773
459,2.90512019,0.57,314.96,1075.0,5374.0,4.555,0.721,288.83136,47.551991,KEPLER,,288.83136_47.55199
460,5.04404366,1.47,318.92,1078.0,6039.0,4.493,0.951,287.04236,41.752209,KEPLER,,287.04236_41.75221
461,1.166960319,0.88,1534.29,1596.0,5632.0,4.537,0.904,293.05408,38.54179,KEPLER,,293.05408_38.54179
462,0.701944362,0.8,535.78,1227.0,4236.0,4.698,0.539,287.80502,46.00116,KEPLER,,287.80502_46.00116
