koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
13.32191461,8.415e-05,-8.415e-05,0.784,0.161,-0.532,6.213,0.136,-0.136,133.5,6.1,-6.1,2.88,0.58,-0.81,,,672.06,413.33,-368.97,24.3,6995.0,194.0,-243.0,3.925,0.227,-0.122,2.274,0.462,-0.635,295.15219,49.587601,13.228
4.77466043,4.201e-05,-4.201e-05,0.03,0.433,-0.03,3.804,0.173,-0.173,54.3,3.9,-3.9,0.81,0.12,-0.12,,,395.06,169.23,-128.9,15.5,5727.0,115.0,-104.0,4.328,0.132,-0.108,1.104,0.164,-0.164,292.19971,42.046089,13.421
29.39337161,7.209e-05,-7.209e-05,0.512,0.356,-0.302,7.0445,0.0664,-0.0664,327.0,4.9,-4.9,2.5,0.07,-0.05,,,55.98,7.91,-5.79,69.7,6075.0,122.0,-97.0,4.264,0.012,-0.012,1.352,0.036,-0.03,285.19,46.027962,11.485
2.164570593,6.423e-06,-6.423e-06,0.338,0.101,-0.338,1.2862,0.0719,-0.0719,525.1,32.2,-32.2,1.27,0.07,-0.06,,,88.91,17.2,-15.49,19.8,3941.0,71.0,-78.0,4.713,0.025,-0.028,0.554,0.03,-0.03,285.06491,41.554871,15.877
12.4258343,0.0001749,-0.0001749,0.967,0.042,-0.056,28.1171,0.0,0.0,449.4,5.5,-5.5,2.75,0.77,-0.31,,,111.92,92.05,-34.85,72.0,6185.0,168.0,-206.0,4.472,0.048,-0.192,0.991,0.277,-0.111,297.58987,40.60194,14.865
0.873227249,1.897e-06,-1.897e-06,0.14,0.324,-0.14,0.7948,0.0707,-0.0707,221.8,16.0,-16.0,1.68,0.59,-0.19,,,5053.02,5242.9,-1690.03,21.9,6341.0,179.0,-246.0,4.409,0.056,-0.224,1.111,0.389,-0.13,287.69272,46.366928,15.153
2.88878583,1.761e-05,-1.761e-05,0.242,0.216,-0.242,2.977,0.174,-0.174,40.9,2.9,-2.9,0.84,0.16,-0.14,,,969.05,498.79,-340.5,17.2,5696.0,113.0,-101.0,4.247,0.13,-0.117,1.331,0.244,-0.22,282.63138,46.48111,12.858
7.37453336,2.516e-05,-2.516e-05,1.139,18.56,-0.088,3.745,0.141,-0.141,304.4,11.1,-11.1,87.08,13.87,-30.05,,,1770.84,776.12,-1103.33,33.1,5028.0,86.0,-160.0,3.289,0.228,-0.152,4.991,0.795,-1.722,297.2952,42.011681,12.904
87.9724227,0.0005198,-0.0005198,0.015,0.37,-0.015,14.638,0.143,-0.143,866.7,15.4,-15.4,3.39,0.52,-0.52,,,9.37,4.02,-3.18,64.6,5837.0,105.0,-117.0,4.305,0.125,-0.112,1.159,0.178,-0.178,298.83588,40.29314,14.0
0.568874717,5.7e-07,-5.7e-07,0.05,0.399,-0.05,1.2177,0.0304,-0.0304,378.4,9.4,-9.4,1.49,0.24,-0.11,,,2473.19,1305.74,-589.49,50.4,5223.0,171.0,-155.0,4.593,0.028,-0.105,0.78,0.124,-0.057,291.61188,42.115971,15.23
22.023514,0.0001398,-0.0001398,0.934,0.01,-0.703,1.932,0.153,-0.153,1670.0,200.0,-200.0,4.79,1.48,-0.49,,,39.45,35.65,-11.64,10.2,5860.0,157.0,-192.0,4.489,0.062,-0.2,0.936,0.289,-0.096,299.59561,40.622822,14.818
56.5732318,0.0003096,-0.0003096,0.942,0.024,-0.667,4.188,0.152,-0.152,688.5,37.2,-37.2,2.69,0.08,-0.15,,,3.79,0.47,-0.66,21.6,4701.0,74.0,-84.0,4.54,0.052,-0.016,0.775,0.022,-0.044,286.3718,43.691921,14.889
1.846861455,4.027e-06,-4.027e-06,0.48,0.043,-0.453,1.6605,0.0539,-0.0539,648.6,20.9,-20.9,2.23,0.62,-0.16,,,753.4,624.67,-186.98,35.9,5591.0,166.0,-183.0,4.559,0.033,-0.187,0.86,0.237,-0.063,295.77368,43.671951,15.881
3.568099612,7.167e-06,-7.167e-06,0.531,0.026,-0.426,3.2131,0.0489,-0.0489,98.4,2.2,-2.2,1.36,0.23,-0.23,,,926.89,449.44,-339.57,52.5,6007.0,121.0,-121.0,4.232,0.143,-0.117,1.334,0.228,-0.228,297.01883,50.408981,11.994
132.9955503,0.0008734,-0.0008734,0.703,0.197,-0.488,7.436,0.18,-0.18,1275.4,49.5,-49.5,2.51,0.21,-0.21,,,0.8,0.29,-0.22,29.3,4523.0,161.0,-161.0,4.636,0.032,-0.039,0.659,0.055,-0.055,280.51175,44.159351,15.028
11.44865823,8.166e-05,-8.166e-05,0.824,0.141,-0.594,4.953,0.145,-0.145,75.2,3.7,-3.7,1.32,0.22,-0.16,,,213.39,98.94,-62.86,21.9,6204.0,111.0,-136.0,4.269,0.084,-0.116,1.36,0.228,-0.166,290.49512,38.795479,12.73
60.92818866,7.966e-05,-7.966e-05,0.009,0.412,-0.009,6.3336,0.0501,-0.0501,755.6,7.3,-7.3,2.78,0.39,-0.38,,,11.28,4.55,-3.5,120.1,5638.0,113.0,-101.0,4.359,0.132,-0.096,1.023,0.142,-0.142,293.67532,41.295361,12.193
8.512037736,6.475e-06,-6.475e-06,0.005,0.409,-0.005,2.1861,0.0221,-0.0221,597.8,6.5,-6.5,2.14,0.3,-0.11,,,117.11,44.92,-20.35,102.2,5767.0,92.0,-126.0,4.538,0.021,-0.119,0.881,0.123,-0.044,287.08997,41.373878,12.549
5.93720557,1.538e-05,-1.538e-05,0.976,0.012,-0.006,4.882,0.171,-0.171,371.4,11.2,-11.2,1.84,0.32,-0.1,,,150.81,80.47,-30.75,59.9,5857.0,158.0,-158.0,4.633,0.032,-0.128,0.712,0.124,-0.041,289.1702,50.627621,13.799
5.93719982,2.961e-05,-2.961e-05,0.748,0.206,-0.748,3.95,0.726,-0.726,175.6,14.2,-14.2,1.47,0.2,-0.1,,,297.14,117.72,-62.66,37.0,6102.0,120.0,-144.0,4.457,0.035,-0.105,1.026,0.14,-0.07,289.21481,50.650921,13.021
1.63345402,2.882e-05,-2.882e-05,1.19,11.24,-0.079,3.817,0.755,-0.755,359.0,61.7,-61.7,24.87,8.04,-3.45,,,2211.18,2171.51,-807.44,7.4,6283.0,197.0,-241.0,4.372,0.105,-0.195,1.091,0.353,-0.151,296.93594,44.161045,12.179
3.247548814,5.908e-06,-5.908e-06,0.31,0.143,-0.31,2.5146,0.0444,-0.0444,209.7,4.7,-4.7,1.41,0.2,-0.07,,,460.67,186.5,-78.75,51.6,5703.0,103.0,-125.0,4.498,0.021,-0.119,0.975,0.14,-0.047,289.88065,51.277081,13.1
14.022451457,1.166e-06,-1.166e-06,0.189,0.013,-0.017,8.08619,0.00571,-0.00571,20083.0,9.0,-9.0,14.93,4.59,-1.98,,,101.92,91.75,-33.91,2707.7,6061.0,162.0,-180.0,4.401,0.09,-0.195,1.05,0.323,-0.139,290.99692,37.199219,13.424
2.442945167,2.572e-06,-2.572e-06,1.217,0.989,-0.152,4.0145,0.0477,-0.0477,677.9,7.8,-7.8,38.29,9.81,-13.08,,,1499.89,1163.2,-917.06,102.8,5657.0,169.0,-152.0,4.121,0.336,-0.144,1.428,0.366,-0.488,290.27777,37.78933,13.771
1.312459403,6.228e-06,-6.228e-06,0.732,0.06,-0.509,1.459,0.141,-0.141,36.9,3.6,-3.6,1.65,0.3,-0.57,,,15018.33,8139.16,-9181.65,13.9,6543.0,158.0,-177.0,3.782,0.293,-0.098,2.507,0.461,-0.856,291.534,38.816261,12.524
2.99792926,2.777e-05,-2.777e-05,0.403,0.092,-0.374,4.398,0.222,-0.222,45.4,3.4,-3.4,1.12,0.2,-0.3,,,1611.51,740.37,-785.46,16.0,5888.0,79.0,-79.0,4.061,0.238,-0.102,1.645,0.29,-0.435,282.69995,45.42577,12.003
60.8660974,0.0006497,-0.0006497,0.004,0.463,-0.004,4.397,0.238,-0.238,714.3,53.7,-53.7,1.39,0.07,-0.1,,,0.84,0.17,-0.16,15.4,3808.0,69.0,-76.0,4.734,0.033,-0.027,0.522,0.028,-0.035,290.51019,38.743542,15.757
2.11547854,2.43e-05,-2.43e-05,0.755,0.179,-0.515,3.665,0.283,-0.283,222.9,12.3,-12.3,1.66,0.54,-0.18,,,1264.56,1243.36,-416.85,21.6,6208.0,194.0,-259.0,4.454,0.054,-0.216,1.024,0.332,-0.111,287.19815,38.42897,15.542
1.22174063,1.852e-05,-1.852e-05,0.004,0.462,-0.004,7.443,0.411,-0.411,32.2,2.4,-2.4,0.46,0.04,-0.03,,,1081.5,272.3,-215.4,19.4,5258.0,105.0,-105.0,4.514,0.055,-0.055,0.835,0.063,-0.057,300.93738,45.49007,12.837
3.48412874,1.483e-05,-1.483e-05,0.106,0.357,-0.106,1.422,0.117,-0.117,161.6,14.3,-14.3,1.16,0.17,-0.05,,,389.41,151.8,-54.26,13.3,5696.0,77.0,-77.0,4.519,0.021,-0.119,0.921,0.136,-0.043,291.16437,45.318291,14.953
4.603575293,4.668e-06,-4.668e-06,0.246,0.189,-0.246,2.3499,0.0261,-0.0261,440.4,6.3,-6.3,1.51,0.08,-0.06,,,101.65,20.2,-15.28,79.7,4783.0,95.0,-95.0,4.602,0.014,-0.046,0.741,0.039,-0.03,297.354,41.300049,12.97
24.30784323,5.851e-05,-5.851e-05,0.425,0.058,-0.401,2.6054,0.0657,-0.0657,677.1,22.3,-22.3,2.14,0.21,-0.09,,,18.87,5.73,-2.87,35.6,5313.0,106.0,-106.0,4.571,0.015,-0.085,0.82,0.08,-0.034,299.31955,41.38464,12.63
81.737872,0.0001024,-0.0001024,0.02,0.347,-0.02,6.6923,0.0402,-0.0402,628.8,5.1,-5.1,2.16,0.25,-0.15,,,5.2,1.79,-1.03,135.4,5559.0,110.0,-110.0,4.502,0.052,-0.09,0.873,0.1,-0.059,297.48691,49.623451,11.195
31.578651216,7.277e-06,-7.277e-06,0.04,0.259,-0.04,2.12791,0.00922,-0.00922,2125.4,8.0,-8.0,4.52,0.68,-0.36,,,24.94,10.54,-5.5,324.3,5733.0,104.0,-115.0,4.442,0.063,-0.117,0.99,0.149,-0.08,284.47217,39.911812,11.105
110.32167272,1.714e-05,-1.714e-05,0.715,0.001,-0.002,13.3624,0.00884,-0.00884,7296.6,3.8,-3.8,18.6,7.25,-4.45,,,79.11,91.23,-41.43,2217.1,9244.0,255.0,-438.0,4.159,0.128,-0.192,2.025,0.789,-0.485,290.85458,42.086922,11.375
1.086486129,2.41e-06,-2.41e-06,0.524,0.013,-0.456,0.8383,0.0626,-0.0626,66.0,4.5,-4.5,1.69,0.33,-0.59,,,9816.28,5812.69,-6120.31,20.2,5911.0,177.0,-159.0,3.861,0.315,-0.126,2.0,0.379,-0.704,289.32925,42.655811,12.988
86.1160885,0.0009081,-0.0009081,0.016,0.424,-0.016,6.058,0.2,-0.2,875.2,55.4,-55.4,3.11,1.06,-0.35,,,8.93,9.19,-2.92,17.8,6161.0,193.0,-236.0,4.454,0.054,-0.216,1.053,0.357,-0.119,286.36157,42.963921,15.831
3.61460332,2.436e-05,-2.436e-05,0.026,0.431,-0.026,3.227,0.185,-0.185,43.9,3.3,-3.3,0.9,0.15,-0.19,,,900.38,413.59,-384.05,15.4,5799.0,117.0,-105.0,4.161,0.188,-0.101,1.375,0.221,-0.295,292.18011,49.20248,13.219
17.067644,0.0002088,-0.0002088,0.106,0.326,-0.106,6.026,0.288,-0.288,262.4,20.3,-20.3,1.62,0.53,-0.17,,,82.56,77.41,-24.82,13.5,6347.0,170.0,-207.0,4.464,0.054,-0.216,0.996,0.319,-0.106,290.88831,51.248169,15.372
5.78542702,4.709e-05,-4.709e-05,0.163,0.3,-0.163,2.271,0.172,-0.172,256.2,19.5,-19.5,1.91,0.59,-0.26,,,510.79,456.72,-183.4,15.4,6555.0,162.0,-255.0,4.374,0.067,-0.202,1.178,0.366,-0.157,297.42636,43.816502,15.451
29.6099055,0.0005169,-0.0005169,0.984,0.019,-0.687,7.433,0.252,-0.252,120.1,9.0,-9.0,1.74,0.26,-0.24,,,37.12,15.56,-11.47,14.3,5812.0,104.0,-116.0,4.329,0.126,-0.115,1.122,0.168,-0.151,290.99167,40.229321,13.619
3.42390809,1.79e-05,-1.79e-05,0.213,0.243,-0.213,1.773,0.134,-0.134,153.1,14.0,-14.0,1.25,0.2,-0.08,,,508.75,211.76,-92.51,13.1,5788.0,78.0,-86.0,4.442,0.051,-0.119,1.015,0.161,-0.069,292.57336,46.36684,15.067
5.21104597,1.366e-05,-1.366e-05,0.833,0.102,-0.625,3.3447,0.0635,-0.0635,102.7,3.1,-3.1,1.18,0.19,-0.1,,,354.82,164.45,-80.86,36.9,6023.0,120.0,-132.0,4.423,0.054,-0.126,1.031,0.168,-0.084,293.18033,41.61776,12.797
35.5969684,0.0001131,-0.0001131,0.895,0.035,-0.612,6.691,0.215,-0.215,684.5,14.8,-14.8,3.72,0.64,-0.43,,,41.06,19.66,-11.68,52.5,6212.0,111.0,-136.0,4.309,0.095,-0.116,1.209,0.21,-0.14,293.92972,41.602871,12.351
1.633107509,5.027e-06,-5.027e-06,0.35,0.078,-0.35,1.491,0.0934,-0.0934,60.8,3.6,-3.6,0.53,0.03,-0.05,,,324.97,89.2,-81.86,21.7,4579.0,124.0,-124.0,4.596,0.056,-0.024,0.684,0.048,-0.059,288.82303,42.542728,12.843
66.1544958,0.0005669,-0.0005669,0.8526,0.0749,-0.593,6.945,0.297,-0.297,1972.0,104.0,-104.0,3.33,0.35,-0.31,,,2.33,0.97,-0.66,42.7,4679.0,175.0,-157.0,4.627,0.053,-0.041,0.643,0.068,-0.06,288.9256,42.531509,12.655
10.10463142,3.572e-05,-3.572e-05,0.571,0.364,-0.354,2.369,0.088,-0.088,114.6,5.3,-5.3,1.59,0.29,-0.32,,,283.38,148.44,-115.82,24.1,6070.0,134.0,-122.0,4.157,0.168,-0.112,1.431,0.26,-0.285,281.91568,42.775509,11.992
9.43414171,2.136e-05,-2.136e-05,0.538,0.046,-0.434,2.8112,0.0775,-0.0775,3977.0,116.0,-116.0,5.73,0.78,-0.33,,,92.39,35.49,-16.67,40.2,5578.0,100.0,-111.0,4.518,0.035,-0.105,0.886,0.12,-0.051,289.22617,49.548199,11.582
22.95062278,9.927e-05,-9.927e-05,0.748,0.162,-0.539,4.4814,0.0993,-0.0993,129.8,4.3,-4.3,2.17,0.15,-0.1,,,137.23,29.26,-21.17,32.9,6143.0,97.0,-110.0,4.039,0.03,-0.03,1.763,0.119,-0.082,291.38776,44.52911,11.931
125.6291479,0.0002405,-0.0002405,0.471,0.084,-0.261,9.108,0.103,-0.103,7841.6,61.1,-61.1,10.02,1.47,-1.33,,,5.35,2.03,-1.56,150.4,5819.0,69.0,-87.0,4.334,0.132,-0.108,1.111,0.163,-0.148,299.12244,41.86676,12.391
45.1178526,0.0002949,-0.0002949,0.97,0.002,-0.679,3.737,0.174,-0.174,389.2,25.2,-25.2,2.78,0.81,-0.54,,,16.87,14.7,-7.15,17.3,5585.0,166.0,-166.0,4.339,0.19,-0.19,1.038,0.301,-0.201,296.78445,43.619011,14.72
4.17939037,2.877e-05,-2.877e-05,0.317,0.144,-0.317,2.647,0.132,-0.132,172.8,12.2,-12.2,1.52,0.24,-0.23,,,478.98,194.07,-154.33,16.1,5633.0,76.0,-76.0,4.296,0.15,-0.113,1.162,0.179,-0.179,298.40137,44.838181,14.927
0.803835923,4.017e-06,-4.017e-06,0.447,0.528,-0.248,1.397,0.138,-0.138,52.6,5.6,-5.6,0.78,0.23,-0.08,,,4863.18,4296.22,-1496.64,12.4,6242.0,174.0,-217.0,4.442,0.052,-0.208,1.047,0.313,-0.112,292.97775,38.42078,13.7
8.70312154,8.49e-05,-8.49e-05,0.886,0.077,-0.615,4.807,0.237,-0.237,32.0,2.7,-2.7,0.72,0.11,-0.05,,,188.7,79.68,-34.52,13.0,6006.0,72.0,-84.0,4.403,0.054,-0.117,1.082,0.178,-0.076,281.11234,43.227791,11.973
1.332557603,9.53e-06,-9.53e-06,1.174,0.45,-0.113,6.043,0.35,-0.35,225.3,10.1,-10.1,19.88,6.17,-2.05,,,1983.27,1864.11,-597.74,28.1,6091.0,189.0,-210.0,4.487,0.052,-0.208,0.967,0.3,-0.1,295.2374,46.81963,15.787
11.32029599,1.718e-05,-1.718e-05,0.914,0.01,-0.011,4.5866,0.0978,-0.0978,4303.5,90.9,-90.9,8.02,0.0,0.0,,,102.12,0.0,0.0,85.0,5780.0,,,4.438,,,1.0,,,293.26605,45.350697,13.29
16.39926461,3.373e-05,-3.373e-05,0.115,0.335,-0.115,3.4108,0.053,-0.053,220.8,5.2,-5.2,1.94,0.34,-0.26,,,121.53,58.92,-37.65,46.4,6156.0,111.0,-136.0,4.284,0.099,-0.121,1.303,0.229,-0.171,296.46732,42.598785,12.459
8.43639829,1.086e-05,-1.086e-05,0.51,0.027,-0.415,3.2451,0.0345,-0.0345,345.5,5.1,-5.1,1.5,0.1,-0.08,,,71.51,16.51,-12.46,76.8,5188.0,103.0,-103.0,4.547,0.04,-0.05,0.795,0.053,-0.043,282.13553,43.039101,12.99
6.02977241,6.264e-05,-6.264e-05,0.379,0.088,-0.379,3.961,0.229,-0.229,54.6,5.1,-5.1,1.18,0.17,-0.29,,,496.46,211.41,-229.78,11.5,5576.0,112.0,-101.0,4.065,0.196,-0.084,1.593,0.235,-0.382,283.25549,48.355232,13.77
135.1879934,0.000317,-0.000317,0.023,0.334,-0.023,8.8191,0.0656,-0.0656,663.4,8.9,-8.9,2.32,0.31,-0.2,,,3.33,1.25,-0.78,85.8,5731.0,103.0,-115.0,4.451,0.095,-0.095,0.906,0.119,-0.08,292.23492,42.909458,12.765
172.7046083,0.0004753,-0.0004753,0.004,0.383,-0.004,11.347,0.0738,-0.0738,659.1,8.0,-8.0,2.85,0.45,-0.44,,,3.77,1.65,-1.3,92.9,5851.0,105.0,-117.0,4.302,0.156,-0.104,1.116,0.175,-0.175,290.62524,44.873959,12.209
988.8811177,0.0009114,-0.0009114,0.1667,0.1675,-0.1667,5.9504,0.0444,-0.0444,5060.0,38.9,-38.9,10.81,2.66,-2.05,,,0.58,0.4,-0.23,136.4,5755.0,112.0,-112.0,4.101,0.145,-0.129,1.549,0.381,-0.294,291.2012,51.144279,13.293
1.411627439,8.27e-07,-8.27e-07,0.853,0.039,-0.614,1.0814,0.0154,-0.0154,515.2,11.1,-11.1,2.99,0.97,-0.33,,,3523.63,3272.15,-1073.69,53.1,6692.0,160.0,-220.0,4.383,0.065,-0.208,1.152,0.374,-0.125,288.32147,51.726601,13.754
5.05368985,5.076e-05,-5.076e-05,0.53,0.428,-0.314,2.514,0.219,-0.219,171.5,17.6,-17.6,1.21,0.37,-0.11,,,243.06,217.63,-66.98,11.5,5772.0,156.0,-173.0,4.528,0.038,-0.212,0.901,0.275,-0.086,295.58649,49.666851,15.4
4.39049637,1.655e-05,-1.655e-05,0.389,0.063,-0.389,3.0112,0.081,-0.081,113.5,4.3,-4.3,2.07,0.61,-0.81,,,1701.16,1476.88,-1154.7,31.1,6429.0,181.0,-227.0,3.989,0.319,-0.147,1.908,0.559,-0.746,282.25177,43.493759,13.33
13.1829329,0.0001074,-0.0001074,0.016,0.437,-0.016,3.594,0.215,-0.215,518.0,43.8,-43.8,1.84,0.36,-0.15,,,45.19,27.7,-12.18,13.8,5382.0,167.0,-185.0,4.571,0.025,-0.136,0.827,0.161,-0.069,294.34164,46.49876,16.239
3.51575492,1.389e-05,-1.389e-05,0.061,0.406,-0.061,1.381,0.11,-0.11,237.4,19.6,-19.6,1.35,0.41,-0.16,,,269.57,254.81,-85.79,15.2,5094.0,174.0,-157.0,4.45,0.104,-0.338,0.901,0.274,-0.109,284.92859,42.42231,14.897
14.0498182,8.992e-05,-8.992e-05,0.569,0.372,-0.36,2.907,0.161,-0.161,472.0,37.8,-37.8,1.45,0.07,-0.13,,,12.56,2.96,-3.4,14.5,4228.0,128.0,-141.0,4.618,0.052,-0.017,0.652,0.031,-0.056,297.85632,40.218102,15.648
14.2563272,0.0001743,-0.0001743,0.894,0.063,-0.604,4.796,0.302,-0.302,206.1,16.8,-16.8,1.73,0.58,-0.19,,,95.22,93.35,-30.89,14.3,6140.0,171.0,-236.0,4.455,0.056,-0.21,1.027,0.341,-0.114,292.54575,49.416969,15.192
0.968980781,6.407e-06,-6.407e-06,0.065,0.392,-0.065,1.517,0.147,-0.147,118.5,11.1,-11.1,1.08,0.35,-0.11,,,2730.51,2661.93,-839.19,12.8,5866.0,182.0,-203.0,4.473,0.054,-0.216,1.0,0.322,-0.107,295.34967,45.114552,15.415
8.589562,0.0002232,-0.0002232,1.138,15.24,-0.269,9.885,0.889,-0.889,245.4,20.8,-20.8,15.95,4.22,-2.46,,,148.61,121.94,-55.7,14.0,5766.0,190.0,-190.0,4.404,0.149,-0.182,0.945,0.25,-0.146,298.71362,46.903118,15.214
10.31282204,3.011e-05,-3.011e-05,0.061,0.365,-0.061,2.0138,0.0694,-0.0694,137.6,6.9,-6.9,0.59,0.04,-0.06,,,9.07,2.04,-2.27,22.0,3846.0,77.0,-84.0,4.738,0.052,-0.024,0.503,0.032,-0.048,290.3815,43.292988,12.925
35.58349688,4.626e-05,-4.626e-05,0.001,0.416,-0.001,3.9885,0.0372,-0.0372,937.6,11.8,-11.8,2.03,0.12,-0.09,,,6.54,1.41,-1.04,90.8,4894.0,97.0,-97.0,4.637,0.015,-0.042,0.684,0.041,-0.031,297.27188,43.333309,12.968
7.305706326,8.191e-06,-8.191e-06,0.826,0.069,-0.575,1.4228,0.0284,-0.0284,264.9,6.9,-6.9,2.11,0.33,-0.25,,,210.72,89.48,-60.72,43.6,5620.0,100.0,-112.0,4.333,0.115,-0.115,1.143,0.174,-0.139,282.39194,43.889351,12.701
1.59295975,2.294e-06,-2.294e-06,0.0779,0.3702,-0.0779,1.9313,0.0325,-0.0325,248.3,5.6,-5.6,1.48,0.29,-0.07,,,1251.43,667.49,-223.8,48.9,5779.0,110.0,-128.0,4.491,0.03,-0.16,0.956,0.184,-0.05,285.57397,38.400902,13.803
4.94402197,1.853e-05,-1.853e-05,1.157,12.72,-0.155,4.062,0.16,-0.16,363.3,13.0,-13.0,32.92,8.4,-12.61,,,958.29,775.12,-641.99,33.0,6013.0,211.0,-211.0,4.035,0.36,-0.144,1.7,0.434,-0.651,292.6933,37.705513,13.15
6.71725648,1.155e-05,-1.155e-05,0.163,0.311,-0.163,2.5207,0.0447,-0.0447,272.7,6.3,-6.3,2.78,0.5,-0.6,,,603.71,303.75,-266.08,49.1,6078.0,122.0,-134.0,4.094,0.174,-0.116,1.683,0.3,-0.367,292.05676,37.776192,13.319
6.07032548,3.174e-05,-3.174e-05,0.454,0.013,-0.454,1.341,0.14,-0.14,311.6,33.9,-33.9,1.36,0.17,-0.09,,,91.45,41.31,-20.68,11.9,5076.0,166.0,-151.0,4.598,0.022,-0.088,0.763,0.099,-0.05,291.6756,48.762562,15.489
1.33256952,1.326e-05,-1.326e-05,0.463,0.031,-0.438,2.915,0.173,-0.173,163.5,11.6,-11.6,1.06,0.26,-0.08,,,1076.99,822.86,-292.28,16.5,5547.0,182.0,-199.0,4.571,0.038,-0.162,0.82,0.201,-0.067,294.96246,46.676289,15.983
7.19552624,8.776e-05,-8.776e-05,0.593,0.354,-0.38,4.095,0.216,-0.216,214.6,16.4,-16.4,1.67,0.55,-0.19,,,273.05,276.43,-91.28,15.6,6242.0,195.0,-260.0,4.432,0.058,-0.232,1.093,0.365,-0.122,289.09106,40.751122,15.614
7.36272124,1.93e-05,-1.93e-05,0.253,0.198,-0.253,1.3287,0.082,-0.082,429.3,29.7,-29.7,1.86,0.49,-0.16,,,155.72,115.25,-40.51,17.8,5868.0,140.0,-175.0,4.53,0.042,-0.179,0.894,0.231,-0.077,293.82663,38.856621,14.941
10.6761592,0.0001071,-0.0001071,0.403,0.042,-0.403,4.594,0.23,-0.23,151.0,12.5,-12.5,1.79,0.33,-0.14,,,285.79,141.95,-63.09,14.1,6460.0,116.0,-141.0,4.267,0.04,-0.128,1.434,0.259,-0.111,297.64227,49.594978,13.688
4.48494315,3.379e-05,-3.379e-05,0.3,0.143,-0.3,2.752,0.179,-0.179,134.9,12.7,-12.7,1.23,0.41,-0.13,,,488.22,477.99,-152.79,12.4,6217.0,172.0,-216.0,4.437,0.056,-0.224,1.051,0.349,-0.116,285.36624,49.044868,14.879
49.3567907,0.0003564,-0.0003564,0.277,0.189,-0.277,10.954,0.165,-0.165,130.2,3.9,-3.9,1.91,0.13,-0.1,,,38.86,8.71,-5.6,35.0,5862.0,97.0,-80.0,4.05,0.033,-0.027,1.67,0.118,-0.082,289.08606,41.562958,11.565
22.20809549,4.141e-05,-4.141e-05,0.017,0.308,-0.017,7.3327,0.0449,-0.0449,463.2,5.4,-5.4,3.02,0.53,-0.28,,,98.36,47.29,-24.5,92.7,6336.0,113.0,-139.0,4.266,0.063,-0.117,1.403,0.245,-0.132,298.81638,43.998039,12.885
38.5833679,0.0003134,-0.0003134,0.905,0.032,-0.072,12.391,0.639,-0.639,1388.2,36.3,-36.3,8.56,1.57,-1.92,,,79.08,39.82,-35.14,46.1,6273.0,113.0,-126.0,4.04,0.174,-0.116,1.927,0.353,-0.431,288.15399,44.068821,12.211
4.79179893,9.263e-06,-9.263e-06,1.209,7.666,-0.103,2.9283,0.0778,-0.0778,123.9,3.2,-3.2,26.26,6.0,-3.0,,,575.43,373.67,-175.75,46.3,6499.0,146.0,-195.0,4.408,0.055,-0.154,1.103,0.252,-0.126,295.94781,44.827831,12.174
3.741231778,5.739e-06,-5.739e-06,0.25,0.757,-0.25,2.469,0.371,-0.371,419.0,18.6,-18.6,1.55,0.22,-0.12,,,193.55,89.55,-46.32,66.6,5206.0,142.0,-142.0,4.598,0.032,-0.091,0.767,0.112,-0.06,290.70102,38.954681,13.936
1.168310132,1.027e-06,-1.027e-06,0.107,0.363,-0.107,1.31,0.0265,-0.0265,283.3,5.5,-5.5,1.43,0.31,-0.19,,,1469.16,976.6,-479.58,64.7,5509.0,166.0,-149.0,4.487,0.092,-0.138,0.857,0.185,-0.114,291.12799,38.914688,13.831
25.9525478,0.0002626,-0.0002626,1.228,8.857,-0.785,21.328,0.45,-0.45,478.4,10.1,-10.1,74.69,11.56,-21.44,,,132.4,57.09,-71.76,57.0,5211.0,93.0,-134.0,3.715,0.182,-0.098,2.721,0.421,-0.781,293.67245,38.985699,13.778
12.6119685,0.0002983,-0.0002983,0.709,0.258,-0.469,6.372,0.398,-0.398,76.5,7.3,-7.3,1.33,0.24,-0.25,,,194.9,101.81,-75.71,12.2,6007.0,122.0,-122.0,4.178,0.162,-0.108,1.42,0.263,-0.263,287.97577,39.087181,13.954
0.636424848,1.522e-06,-1.522e-06,0.319,0.15,-0.319,0.947,0.0773,-0.0773,217.9,14.8,-14.8,1.31,0.27,-0.09,,,2754.93,1871.52,-687.31,18.1,5343.0,186.0,-186.0,4.538,0.027,-0.153,0.885,0.186,-0.062,285.15692,47.873329,15.744
8.55935323,7.458e-05,-7.458e-05,0.744,0.222,-0.523,4.303,0.221,-0.221,148.8,8.7,-8.7,1.21,0.32,-0.14,,,169.77,129.38,-53.18,20.4,6115.0,164.0,-182.0,4.462,0.084,-0.182,0.919,0.238,-0.11,287.12234,42.70694,14.538
21.3419702,,,,,,10.73,,,,,,,,,,,105.86,158.56,-48.26,,,,,,,,,,,298.36188,41.781109,13.87
